x,y,u
0.10256410,0.43589744,0.00626005
0.10256410,0.46153846,0.00626005
0.10256410,0.48717949,0.00626005
0.10256410,0.51282051,0.00626005
0.10256410,0.53846154,0.00626005
0.10256410,0.56410256,0.00626005
0.10256410,0.58974359,0.00626002
0.10256410,0.61538462,0.00625995
0.10256410,0.64102564,0.00625975
0.10256410,0.66666667,0.00625918
0.10256410,0.69230769,0.00625767
0.10256410,0.71794872,0.00625392
0.10256410,0.74358974,0.00624510
0.10256410,0.76923077,0.00622545
0.10256410,0.79487179,0.00618402
0.10256410,0.82051282,0.00610126
0.10256410,0.84615385,0.00594466
0.10256410,0.87179487,0.00566414
0.10256410,0.89743590,0.00518944
0.10256410,0.92307692,0.00443432
0.10256410,0.94871795,0.00331618
0.10256410,0.97435897,0.00180410
0.10256410,1.00000000,0.00000000
0.12820513,0.00000000,0.00000000
0.12820513,0.02564103,0.00105647
0.12820513,0.05128205,0.00197272
0.12820513,0.07692308,0.00267979
0.12820513,0.10256410,0.00317664
0.12820513,0.12820513,0.00349954
0.12820513,0.15384615,0.00369550
0.12820513,0.17948718,0.00380717
0.12820513,0.20512821,0.00386712
0.12820513,0.23076923,0.00389748
0.12820513,0.25641026,0.00391200
0.12820513,0.28205128,0.00391855
0.12820513,0.30769231,0.00392135
0.12820513,0.33333333,0.00392247
0.12820513,0.35897436,0.00392290
0.12820513,0.38461538,0.00392306
0.12820513,0.41025641,0.00392311
0.12820513,0.43589744,0.00392312
0.12820513,0.46153846,0.00392313
0.12820513,0.48717949,0.00392313
0.12820513,0.51282051,0.00392313
0.12820513,0.53846154,0.00392313
0.12820513,0.56410256,0.00392312
0.12820513,0.58974359,0.00392311
0.12820513,0.61538462,0.00392306
0.12820513,0.64102564,0.00392290
0.12820513,0.66666667,0.00392247
0.12820513,0.69230769,0.00392135
0.12820513,0.71794872,0.00391855
0.12820513,0.74358974,0.00391200
0.12820513,0.76923077,0.00389748
0.12820513,0.79487179,0.00386712
0.12820513,0.82051282,0.00380717
0.12820513,0.84615385,0.00369550
0.12820513,0.87179487,0.00349954
0.12820513,0.89743590,0.00317664
0.12820513,0.92307692,0.00267979
0.12820513,0.94871795,0.00197272
0.12820513,0.97435897,0.00105647
0.12820513,1.00000000,0.00000000
0.15384615,0.00000000,0.00000000
0.15384615,0.02564103,0.00060015
0.15384615,0.05128205,0.00113115
0.15384615,0.07692308,0.00155265
0.15384615,0.10256410,0.00185748
0.15384615,0.12820513,0.00206077
0.15384615,0.15384615,0.00218684
0.15384615,0.17948718,0.00225995
0.15384615,0.20512821,0.00229974
0.15384615,0.23076923,0.00232009
0.15384615,0.25641026,0.00232990
0.15384615,0.28205128,0.00233435
0.15384615,0.30769231,0.00233625
0.15384615,0.33333333,0.00233702
0.15384615,0.35897436,0.00233731
0.15384615,0.38461538,0.00233741
0.15384615,0.41025641,0.00233745
0.15384615,0.43589744,0.00233746
0.15384615,0.46153846,0.00233746
0.15384615,0.48717949,0.00233746
0.15384615,0.51282051,0.00233746
0.15384615,0.53846154,0.00233746
0.15384615,0.56410256,0.00233746
0.15384615,0.58974359,0.00233745
0.15384615,0.61538462,0.00233741
0.15384615,0.64102564,0.00233731
0.15384615,0.66666667,0.00233702
0.15384615,0.69230769,0.00233625
0.15384615,0.71794872,0.00233435
0.15384615,0.74358974,0.00232990
0.15384615,0.76923077,0.00232009
0.15384615,0.79487179,0.00229974
0.15384615,0.82051282,0.00225995
0.15384615,0.84615385,0.00218684
0.15384615,0.87179487,0.00206077
0.15384615,0.89743590,0.00185748
0.15384615,0.92307692,0.00155265
0.15384615,0.94871795,0.00113115
0.15384615,0.97435897,0.00060015
0.15384615,1.00000000,0.00000000
0.17948718,0.00000000,0.00000000
0.17948718,0.02564103,0.00032808
0.17948718,0.05128205,0.00062198
0.17948718,0.07692308,0.00085976
0.17948718,0.10256410,0.00103533
0.17948718,0.12820513,0.00115474
0.17948718,0.15384615,0.00123007
0.17948718,0.17948718,0.00127437
0.17948718,0.20512821,0.00129875
0.17948718,0.23076923,0.00131133
0.17948718,0.25641026,0.00131743
0.17948718,0.28205128,0.00132020
0.17948718,0.30769231,0.00132139
0.17948718,0.33333333,0.00132187
0.17948718,0.35897436,0.00132205
0.17948718,0.38461538,0.00132212
0.17948718,0.41025641,0.00132214
0.17948718,0.43589744,0.00132214
0.17948718,0.46153846,0.00132215
0.17948718,0.48717949,0.00132215
0.17948718,0.51282051,0.00132215
0.17948718,0.53846154,0.00132215
0.17948718,0.56410256,0.00132214
0.17948718,0.58974359,0.00132214
0.17948718,0.61538462,0.00132212
0.17948718,0.64102564,0.00132205
0.17948718,0.66666667,0.00132187
0.17948718,0.69230769,0.00132139
0.17948718,0.71794872,0.00132020
0.17948718,0.74358974,0.00131743
0.17948718,0.76923077,0.00131133
0.17948718,0.79487179,0.00129875
0.17948718,0.82051282,0.00127437
0.17948718,0.84615385,0.00123007
0.17948718,0.87179487,0.00115474
0.17948718,0.89743590,0.00103533
0.17948718,0.92307692,0.00085976
0.17948718,0.94871795,0.00062198
0.17948718,0.97435897,0.00032808
0.17948718,1.00000000,0.00000000
0.20512821,0.00000000,0.00000000
0.20512821,0.02564103,0.00017168
0.20512821,0.05128205,0.00032672
0.20512821,0.07692308,0.00045380
0.20512821,0.10256410,0.00054905
0.20512821,0.12820513,0.00061479
0.20512821,0.15384615,0.00065680
0.20512821,0.17948718,0.00068178
0.20512821,0.20512821,0.00069565
0.20512821,0.23076923,0.00070285
0.20512821,0.25641026,0.00070635
0.20512821,0.28205128,0.00070795
0.20512821,0.30769231,0.00070863
0.20512821,0.33333333,0.00070891
0.20512821,0.35897436,0.00070901
0.20512821,0.38461538,0.00070905
0.20512821,0.41025641,0.00070906
0.20512821,0.43589744,0.00070907
0.20512821,0.46153846,0.00070907
0.20512821,0.48717949,0.00070907
0.20512821,0.51282051,0.00070907
0.20512821,0.53846154,0.00070907
0.20512821,0.56410256,0.00070907
0.20512821,0.58974359,0.00070906
0.20512821,0.61538462,0.00070905
0.20512821,0.64102564,0.00070901
0.20512821,0.66666667,0.00070891
0.20512821,0.69230769,0.00070863
0.20512821,0.71794872,0.00070795
0.20512821,0.74358974,0.00070635
0.20512821,0.76923077,0.00070285
0.20512821,0.79487179,0.00069565
0.20512821,0.82051282,0.00068178
0.20512821,0.84615385,0.00065680
0.20512821,0.87179487,0.00061479
0.20512821,0.89743590,0.00054905
0.20512821,0.92307692,0.00045380
0.20512821,0.94871795,0.00032672
0.20512821,0.97435897,0.00017168
0.20512821,1.00000000,0.00000000
0.23076923,0.00000000,0.00000000
0.23076923,0.02564103,0.00008568
0.23076923,0.05128205,0.00016348
0.23076923,0.07692308,0.00022782
0.23076923,0.10256410,0.00027657
0.23076923,0.12820513,0.00031057
0.23076923,0.15384615,0.00033252
0.23076923,0.17948718,0.00034567
0.23076923,0.20512821,0.00035302
0.23076923,0.23076923,0.00035685
0.23076923,0.25641026,0.00035871
0.23076923,0.28205128,0.00035957
0.23076923,0.30769231,0.00035993
0.23076923,0.33333333,0.00036008
0.23076923,0.35897436,0.00036013
0.23076923,0.38461538,0.00036015
0.23076923,0.41025641,0.00036016
0.23076923,0.43589744,0.00036016
0.23076923,0.46153846,0.00036016
0.23076923,0.48717949,0.00036016
0.23076923,0.51282051,0.00036016
0.23076923,0.53846154,0.00036016
0.23076923,0.56410256,0.00036016
0.23076923,0.58974359,0.00036016
